# KAPUTNIK Flight Data v2
# Sample rate: 500 Hz
# Samples: 3250
# Accel range: +/-16 g
# Gyro range: +/-2000 dps
# Epoch start: 1783350000000
epoch_ms,ax,ay,az,gx,gy,gz
1783350006482,-183,166,1878,-231,259,112
1783350006484,-207,141,1856,-241,248,105
1783350006486,-247,169,1879,-237,238,114
1783350006488,-261,121,1884,-233,233,103
1783350006490,-237,124,1869,-236,222,92
1783350006492,-239,114,1853,-236,230,102
1783350006494,-219,134,1844,-244,223,99
1783350006496,-232,108,1831,-261,207,113
1783350006498,-218,136,1819,-264,205,99
# END
